cid	path_id	observed	p_value	fdr
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-212718_P00533	-11.74267	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-1428517_R-HSA-71406_R-HSA-70268_R-HSA-204174_P19793	-12.84817	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-1428517_R-HSA-71406_R-HSA-70268_R-HSA-204174_Q03181	-13.16585	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-196849_R-HSA-196807_R-HSA-197264_P35354	-11.86672	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211976_P15538	-10.65385	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211976_P19793	-10.36722	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211976_Q96RI1	-10.82292	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-211859_R-HSA-211945_R-HSA-211897_R-HSA-211979_P24557	-9.95032	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-71387_R-HSA-70326_R-HSA-70171_R-HSA-9634600_P17612	-11.78699	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483148_O14939	-12.22675	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_O14939	-12.91316	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_P04054	-13.68926	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_P14555	-13.31033	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483166_P47712	-13.32482	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482788_P04054	-13.01606	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482788_P14555	-12.63713	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482788_P47712	-12.65163	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482801_P04054	-12.97860	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482801_P14555	-12.59967	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482801_P47712	-12.61417	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482839_P04054	-13.08223	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482839_P14555	-12.70330	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482839_P47712	-12.71780	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482922_P04054	-12.90595	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482922_P14555	-12.52702	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482922_P47712	-12.54151	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482925_P04054	-13.63065	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482925_P14555	-13.25172	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482925_P47712	-13.26622	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483191_P22303	-14.39213	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482798_P47712	-13.28864	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1483115_P47712	-13.10662	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483206_R-HSA-1482883_Q99685	-12.94646	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_O00329	-15.57764	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_P27986	-14.20532	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_P42336	-15.06614	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_P42338	-15.27832	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-1483257_R-HSA-1483255_R-HSA-1660499_P48736	-16.46225	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2162123_O14684	-14.78043	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2162123_P24557	-13.04793	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2162123_P35354	-13.38159	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142816_P04798	-15.53684	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142688_P09917	-14.37423	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142688_P20292	-15.79007	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P09917	-13.72779	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P09960	-15.16566	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P20292	-15.14363	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P33527	-15.33361	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P49137	-13.23313	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142770_P35354	-13.45408	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-390918_R-HSA-390247_O95822	-15.07423	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-75105_R-HSA-75876_P37058	-14.88238	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P04035	-14.85589	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P19793	-13.98779	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P49327	-15.99988	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_Q13085	-14.28031	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_Q92793	-13.21932	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193144_P14061	-16.80101	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-196108_P15121	-14.12595	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-194002_P15538	-13.41643	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-194002_P28845	-14.09781	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P18405	-15.13752	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P31213	-14.76599	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P37058	-14.37490	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-159418_P19793	-13.32453	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-159418_Q96RI1	-13.78023	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-388841_R-HSA-389356_R-HSA-389357_P27986	-9.30179	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-388841_R-HSA-389356_R-HSA-389357_P31749	-10.66182	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-388841_R-HSA-389356_R-HSA-389357_P42336	-10.16261	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983169_R-HSA-1236975_R-HSA-1236974_O14920	-7.95510	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983169_R-HSA-1236975_R-HSA-1236977_P07711	-10.09083	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983169_R-HSA-1236975_R-HSA-1236977_P25774	-9.59974	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983169_R-HSA-1236975_R-HSA-1236973_P18084	-10.00231	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-1168372_R-HSA-1169091_O14920	-8.29119	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-1168372_R-HSA-2025928_P62937	-11.51913	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-1169410_R-HSA-1169408_Q13526	-7.76890	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-877300_R-HSA-877312_P17706	-8.60499	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-877300_R-HSA-877312_P18031	-7.73451	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-913531_R-HSA-909733_R-HSA-912694_P18031	-7.12996	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-451927_R-HSA-9020558_P43405	-9.24196	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-451927_R-HSA-8983432_P40763	-10.38598	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-451927_R-HSA-8985947_P40763	-9.79932	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-451927_R-HSA-9020958_P40763	-10.49911	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6783589_R-HSA-1059683_P40763	-9.49517	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-446652_R-HSA-9008059_P17706	-10.60644	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-446652_R-HSA-9008059_P29466	-10.05894	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-446652_R-HSA-9008059_P40763	-10.51566	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-447115_R-HSA-8984722_P40763	-11.93654	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-447115_R-HSA-9020933_P40763	-10.25964	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-447115_R-HSA-9020956_P40763	-10.10036	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P05067	-8.35303	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P08238	-8.70487	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P29466	-8.23946	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844623_P29466	-8.08926	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-1834949_R-HSA-1606322_R-HSA-1810476_O14920	-7.38481	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-168927_O14920	-7.12577	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-445989_O14920	-6.39691	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-445989_P05067	-7.67949	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-9012852_R-HSA-9013507_R-HSA-9017802_P49768	-11.07004	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5625740_R-HSA-5625886_O60341	-11.89121	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5625740_R-HSA-5625886_P10275	-10.60895	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-195721_R-HSA-3858494_R-HSA-4086400_R-HSA-5099900_P05129	-11.73360	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-195721_R-HSA-3858494_R-HSA-4086400_R-HSA-5099900_P17252	-10.91989	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-193639_R-HSA-209543_O14920	-9.79881	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-193639_R-HSA-209560_O14920	-9.66550	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-204998_R-HSA-193648_P45983	-11.22583	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-204998_R-HSA-205043_P45983	-12.03789	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-204998_R-HSA-205043_P49768	-11.75359	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-194313_R-HSA-195399_P35916	-16.82633	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-194313_R-HSA-195399_P35968	-17.64099	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-4420097_R-HSA-5218921_P17252	-14.48047	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-4420097_R-HSA-5218921_P35968	-16.12487	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-4420097_R-HSA-5218921_Q05655	-14.46376	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9006115_R-HSA-9028335_P27986	-11.35368	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9006115_R-HSA-9028335_P42336	-12.21450	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9006115_R-HSA-9032845_Q15078	-13.88497	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9034015_R-HSA-9603381_P27986	-11.78429	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9034015_R-HSA-9603381_P42336	-12.64511	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198203_P27986	-12.29801	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198203_P42336	-13.15883	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198203_P42338	-13.37101	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193368_P19793	-16.05390	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193368_P52895	-17.38400	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193368_Q96RI1	-16.50959	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193807_P19793	-16.53745	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193807_P52895	-17.86756	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193807_Q96RI1	-16.99314	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193775_P52895	-17.91103	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-446652_R-HSA-9020702_R-HSA-445989_O14920	-10.04758	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-446652_R-HSA-9020702_R-HSA-445989_P05067	-11.33016	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-446652_R-HSA-9020702_R-HSA-5684264_O14920	-10.52242	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-5684264_O14920	-9.07509	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450321_P45983	-10.82938	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450321_P53779	-10.89025	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450302_P49137	-9.52937	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-449836_R-HSA-9607240_R-HSA-109704_P27986	-8.69869	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-449836_R-HSA-9607240_R-HSA-109704_P36888	-10.58664	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-449836_R-HSA-9607240_R-HSA-109704_P42336	-9.55951	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-449836_R-HSA-9607240_R-HSA-109704_P42338	-9.77169	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-449836_R-HSA-9607240_R-HSA-9645135_P36888	-10.84836	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-5684264_O14920	-8.38472	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450321_P45983	-10.13901	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450321_P53779	-10.19988	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450302_P49137	-8.83900	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-445989_O14920	-9.61386	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-445989_P05067	-10.89644	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-937039_O14920	-9.96171	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-445989_O14920	-8.90975	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-445989_P05067	-10.19233	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-937039_O14920	-9.25759	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-445989_O14920	-8.37803	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-445989_P05067	-9.66061	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-937039_O14920	-8.72588	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975110_Q9NYK1	-11.59676	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975110_Q9NYK1	-11.52565	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198725_R-HSA-199920_P49137	-15.44411	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450282_R-HSA-450341_P05412	-13.11277	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-12.44132	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-12.99407	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-13.05494	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-448424_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-12.89233	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-450341_P05412	-12.42240	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-11.75095	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-12.30370	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-12.36457	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-12.20196	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-5684264_O14920	-11.60167	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450321_P45983	-13.35596	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450321_P53779	-13.41683	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450302_P49137	-12.05595	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-5684264_O14920	-10.89756	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450321_P45983	-12.65184	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450321_P53779	-12.71272	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450302_P49137	-11.35184	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-5684264_O14920	-10.36584	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450321_P45983	-12.12013	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450321_P53779	-12.18101	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450302_P49137	-10.82012	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-445989_O14920	-11.01010	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-445989_P05067	-12.29268	0.00000	0.00000
